Cidade,UF,Latitude,Longitude
Capivari do Sul,RS,-30.134807778272357,-50.511842313570526
Capela de Santana,RS,-29.70586161382646,-51.35740524023077
Capitão,RS,-29.283192908655145,-51.98432089281213
Carazinho,RS,-28.277836847386503,-52.86359982680069
Caraá,RS,-29.772169321618268,-50.34176531299297
Carlos Barbosa,RS,-29.321354870144102,-51.50317149366081
Carlos Gomes,RS,-27.704311891159797,-51.929759568662874
Casca,RS,-28.594365718535588,-51.96721103939919
Caseiros,RS,-28.248399575792323,-51.73695728324692
Catuípe,RS,-28.168385716352812,-54.034358437041064
Caxias do Sul,RS,-29.10190940673421,-51.02358821319496
Centenário,RS,-27.775426743836753,-52.0030870028635
Cerrito,RS,-31.72961714505505,-52.79599794657798
Cerro Branco,RS,-29.62702920330103,-52.99548410539194
Cerro Grande,RS,-27.628544667620933,-53.1630870656603
Cerro Grande do Sul,RS,-30.583898545852488,-51.76024093131289
Cerro Largo,RS,-28.130940257026463,-54.73941613240135
Chapada,RS,-28.09682108019943,-53.11508730016734
Charqueadas,RS,-29.990188504569566,-51.556205212977574
Charrua,RS,-27.94500437838225,-52.000442649595485
Chiapetta,RS,-27.98645484175784,-53.909859508756035
Chuí,RS,-33.65251275583872,-53.412735211159394
Chuvisca,RS,-30.781950219552755,-52.00475817866577
Cidreira,RS,-30.12099407926427,-50.272194878945086
Ciríaco,RS,-28.346156771408076,-51.91763714854476
Colinas,RS,-29.39175617108033,-51.865575633890415
Colorado,RS,-28.47238877400891,-52.991353012179964
Condor,RS,-28.16546946604311,-53.493915612756844
Constantina,RS,-27.68923776106087,-52.99030858040243
Coqueiro Baixo,RS,-29.16811916164613,-52.12642336781788
Coqueiros do Sul,RS,-28.130778772754155,-52.7591935661148
Coronel Barros,RS,-28.40384714347025,-54.06031550412833
Coronel Bicaco,RS,-27.79763999371781,-53.64636557233232
Coronel Pilar,RS,-29.262608415933247,-51.72039756259351
Cotiporã,RS,-28.99541651689904,-51.68924751648213
Coxilha,RS,-28.121707664762592,-52.33261821404061
Crissiumal,RS,-27.487433426383543,-54.13664530243631
Cristal,RS,-31.008943629188547,-52.03041116846929
Cristal do Sul,RS,-27.43241073358076,-53.24855536027892
Cruz Alta,RS,-28.70282618278704,-53.56255037145383
Cruzaltense,RS,-27.627330060505805,-52.64402070334851
Cruzeiro do Sul,RS,-29.540539195587925,-52.03362431135287
David Canabarro,RS,-28.416398017452888,-51.81229762680698
Derrubadas,RS,-27.240243755751784,-53.89344019072069
Dezesseis de Novembro,RS,-28.20464818895956,-55.07963687406174
Dilermando de Aguiar,RS,-29.81338856406777,-54.1632342045662
Dois Irmãos,RS,-29.5994734262093,-51.09026353133545
Dois Irmãos das Missões,RS,-27.676174603225256,-53.49596136782676
Dois Lajeados,RS,-28.976622347304467,-51.84317411893499
Dom Feliciano,RS,-30.604195825732344,-52.20152185263097
Dom Pedro de Alcântara,RS,-29.367568028386923,-49.8553922102698
Dom Pedrito,RS,-31.05664716162047,-54.66512073294449
Dona Francisca,RS,-29.56050924980153,-53.34640134233511
Doutor Maurício Cardoso,RS,-27.486836438943804,-54.36752628152368
Doutor Ricardo,RS,-29.09190834672303,-51.976702500757874
Eldorado do Sul,RS,-30.078074318761757,-51.49912127109729
Encantado,RS,-29.21293464871797,-51.921832676168215
Encruzilhada do Sul,RS,-30.629562953435833,-52.67212879049276
Engenho Velho,RS,-27.68475616750791,-52.908728162530686
Entre-Ijuís,RS,-28.459443375502236,-54.301827969622096
Entre Rios do Sul,RS,-27.51900911947263,-52.72689022573897
Erebango,RS,-27.829208032836735,-52.3184770362972
Erechim,RS,-27.64317265420502,-52.25746137074454
Ernestina,RS,-28.420637012498148,-52.55439329740777
Herval,RS,-32.0207669462602,-53.40140864179315
Erval Grande,RS,-27.35133626186415,-52.58086291071077
Erval Seco,RS,-27.513997809718223,-53.51875020515938
Esmeralda,RS,-28.037516941156085,-51.17006930839291
Esperança do Sul,RS,-27.328209851060503,-54.00914054723888
Espumoso,RS,-28.86399949118202,-52.82715391949771
Estação,RS,-27.92853837834512,-52.290246249968945
Estância Velha,RS,-29.64759993222485,-51.188211064748096
Esteio,RS,-29.851746097001385,-51.17679799658779
Estrela,RS,-29.50878824681177,-51.91987090879248
Estrela Velha,RS,-29.22397658642213,-53.178274921850274
Eugênio de Castro,RS,-28.56549545807676,-54.245006132595584
Fagundes Varela,RS,-28.886569222523512,-51.7174842276924
Farroupilha,RS,-29.209805556170437,-51.36593851605678
Faxinal do Soturno,RS,-29.55792200875619,-53.46288185274093
Faxinalzinho,RS,-27.375277954377278,-52.676191466822495
Fazenda Vilanova,RS,-29.589112438774716,-51.8385381034082
Feliz,RS,-29.455159982405682,-51.28487044932148
Flores da Cunha,RS,-29.031500641170222,-51.22112694895663
Floriano Peixoto,RS,-27.857816287841498,-52.04533796555247
Fontoura Xavier,RS,-29.008472876201523,-52.37796481735482
Formigueiro,RS,-29.975420393477837,-53.506200798177666
Forquetinha,RS,-29.388506371578064,-52.12577915991481
Fortaleza dos Valos,RS,-28.89502377769891,-53.27584750339059
Frederico Westphalen,RS,-27.340491218475893,-53.359850130600215
Garibaldi,RS,-29.240816503250812,-51.58225666474691
Garruchos,RS,-28.23379338375007,-55.53866009585713
Gaurama,RS,-27.598672570228878,-52.11551692358142
General Câmara,RS,-29.865318133050437,-51.9163165531751
Gentil,RS,-28.38617896754413,-52.03957535776813
Getúlio Vargas,RS,-27.852061757228228,-52.180541198397805
Giruá,RS,-28.02993031136224,-54.29912330390701
Glorinha,RS,-29.88640922770908,-50.770681385169155
Gramado,RS,-29.3860063576403,-50.89687460288954
Gramado dos Loureiros,RS,-27.44567970747229,-52.91491816284738
Gramado Xavier,RS,-29.288969448684522,-52.60068393634287
Gravataí,RS,-29.889423942494272,-50.9470488876273
Guabiju,RS,-28.57758874142592,-51.659793409822754
Guaíba,RS,-30.177279787980353,-51.43417537019553
Guaporé,RS,-28.85496695108291,-51.90438297436316
Guarani das Missões,RS,-28.16792109789299,-54.58646582241691
Harmonia,RS,-29.54566019186044,-51.42631444477998
Herveiras,RS,-29.4414989025935,-52.66936045840849
Horizontina,RS,-27.590259731562927,-54.29869740021333
Hulha Negra,RS,-31.447393921713076,-53.88944504098305
Humaitá,RS,-27.57419954443462,-53.9798888907108
Ibarama,RS,-29.418242907264396,-53.16614437884697
Ibiaçá,RS,-28.10207839825787,-51.787538109967215
Ibiraiaras,RS,-28.379495828245417,-51.62721668500581
Ibirapuitã,RS,-28.6251510654433,-52.44277423148329
Ibirubá,RS,-28.594914599947664,-53.1723378278652
Igrejinha,RS,-29.560740109665957,-50.7947559303128
Ijuí,RS,-28.320259370264225,-53.894876184999134
Ilópolis,RS,-28.93237336868656,-52.132382364273674
Imbé,RS,-29.930615379640965,-50.11771164491617
Imigrante,RS,-29.344785688279753,-51.77422917981771
Independência,RS,-27.901153053134248,-54.180465737933766
Inhacorá,RS,-27.902483271209746,-54.030544066918786
Ipê,RS,-28.717267448904554,-51.29924695540947
Ipiranga do Sul,RS,-27.93113733594627,-52.41856165908319
Iraí,RS,-27.249318361488026,-53.24155711085764
Itaara,RS,-29.576922904750347,-53.76203444176818
Itacurubi,RS,-28.80991223105199,-55.26736262504195
Itapuca,RS,-28.77572915796955,-52.19556938841353
Itaqui,RS,-29.213532120433726,-56.175618404859364
Itati,RS,-29.462133148658083,-50.1642717811781
Itatiba do Sul,RS,-27.356110276402298,-52.477456749613125
Ivorá,RS,-29.513556858962428,-53.58362990906993
Ivoti,RS,-29.580639998228225,-51.15704321881689
Jaboticaba,RS,-27.629520362098123,-53.264112578367985
Jacuizinho,RS,-29.035069595587686,-53.01432720898001
Jacutinga,RS,-27.7866241287909,-52.54715853016938
Jaguarão,RS,-32.40972163782967,-53.336087849717515
Jaguari,RS,-29.458389929228964,-54.64779070501801
Jaquirana,RS,-28.948058966359618,-50.36118335932402
Jari,RS,-29.29139813916758,-54.298019009933384
Jóia,RS,-28.76644029935144,-54.154784535587865
Júlio de Castilhos,RS,-29.258215441968545,-53.65238873246055
Lagoa Bonita do Sul,RS,-29.50249904732958,-53.04172831287415
Lagoão,RS,-29.238063557748546,-52.78748114693046
Lagoa dos Três Cantos,RS,-28.570936466049748,-52.834134385563814
Lagoa Vermelha,RS,-28.22594367448048,-51.50171098163134
Lajeado,RS,-29.443515813845796,-52.007269499109206
Lajeado do Bugre,RS,-27.703266625560417,-53.206026348262924
Lavras do Sul,RS,-30.771912875994087,-54.153607546938034
Liberato Salzano,RS,-27.549481283119125,-53.06388381620468
Lindolfo Collor,RS,-29.582598096964524,-51.21962699501071
Linha Nova,RS,-29.45967213572142,-51.215482011352115
Machadinho,RS,-27.586964732282865,-51.67395246328595
Maçambará,RS,-29.066133495752982,-55.77502399011269
Mampituba,RS,-29.26235601305434,-50.00305653080098
Manoel Viana,RS,-29.42820189508335,-55.55693535929567
Maquiné,RS,-29.635484799929788,-50.20843900743133
Maratá,RS,-29.54815522439045,-51.550284200296105
Marau,RS,-28.455142206018145,-52.26866341068029
Marcelino Ramos,RS,-27.478456594648645,-51.950670461800534
Mariana Pimentel,RS,-30.31392064144034,-51.584317562184594
Mariano Moro,RS,-27.3424808318683,-52.16837415195263
Marques de Souza,RS,-29.28927844756268,-52.148810155827476
Mata,RS,-29.537507981179285,-54.467894001919134
Mato Castelhano,RS,-28.277623880388816,-52.19888769670117
Mato Leitão,RS,-29.5248114596038,-52.13617392278878
Mato Queimado,RS,-28.243013293821893,-54.65656955515038
Maximiliano de Almeida,RS,-27.603856933356447,-51.81544993460153
Minas do Leão,RS,-30.07464366833521,-52.07791505883173
Miraguaí,RS,-27.49041248542582,-53.74557968697892
Montauri,RS,-28.669818522059938,-52.050190916741265
Monte Alegre dos Campos,RS,-28.70016626188742,-50.805078450664894
Monte Belo do Sul,RS,-29.140357586282892,-51.6516772493722
Montenegro,RS,-29.710024631887507,-51.502997229024295
Mormaço,RS,-28.693741735187217,-52.661877288342055
Morrinhos do Sul,RS,-29.337567437741118,-49.95419375238167
Morro Redondo,RS,-31.63709563075525,-52.63773658289265
Morro Reuter,RS,-29.522164947894645,-51.051442714983544
Mostardas,RS,-30.853618056971612,-50.728718279183255
Muçum,RS,-29.140396402607244,-51.815584542605166
Muitos Capões,RS,-28.384762546636466,-51.2296233937989
Muliterno,RS,-28.326956564169667,-51.77690933856038
Não-Me-Toque,RS,-28.459372680929214,-52.8249248248095
Nicolau Vergueiro,RS,-28.520775890414445,-52.44836680315374
Nonoai,RS,-27.369454810549307,-52.8572255557277
Nova Alvorada,RS,-28.708000641193934,-52.171416527366915
Nova Araçá,RS,-28.651230123341772,-51.74632712114221
Nova Bassano,RS,-28.72598547441131,-51.75413278519763
Nova Boa Vista,RS,-27.996811431000594,-52.97952049975184
Nova Bréscia,RS,-29.22206277501063,-52.0352600949792
Nova Candelária,RS,-27.59525513597106,-54.12545737338115
Nova Esperança do Sul,RS,-29.403307715001656,-54.82154859117947
Nova Hartz,RS,-29.58547416307392,-50.899209899417144
Nova Pádua,RS,-29.00097781921609,-51.31589181871411
Nova Palma,RS,-29.43329624710912,-53.41624023925103
Nova Petrópolis,RS,-29.372064004435632,-51.08510833502174
Nova Prata,RS,-28.76069073380319,-51.608231568185616
Nova Ramada,RS,-28.076158711093992,-53.70367550140339
Nova Roma do Sul,RS,-28.98887964196383,-51.408630341451
Nova Santa Rita,RS,-29.84432247047766,-51.288559699132946
Novo Cabrais,RS,-29.760120262436686,-52.99549527628634
Novo Hamburgo,RS,-29.734725316985855,-51.049057081516644
Novo Machado,RS,-27.544879595630128,-54.537298333258164
Novo Tiradentes,RS,-27.561807162548284,-53.16712107981984
Novo Xingu,RS,-27.744243059482983,-53.05848734970253
Novo Barreiro,RS,-27.899509300948296,-53.11597539805731
Osório,RS,-29.915797775468594,-50.26748332939976
Paim Filho,RS,-27.72205138459402,-51.78037500281691
Palmares do Sul,RS,-30.362266344707344,-50.44918641534885
Palmeira das Missões,RS,-27.939854140430047,-53.38229569034483
Palmitinho,RS,-27.327800011590654,-53.587849024091
Panambi,RS,-28.329503583454,-53.507437534382206
Pantano Grande,RS,-30.257651441343842,-52.371004603789096
Paraí,RS,-28.60029229388896,-51.788347788447254
Paraíso do Sul,RS,-29.696184541064483,-53.121304069748604
Pareci Novo,RS,-29.6101571158987,-51.423119646785736
Parobé,RS,-29.659169221799495,-50.856129105626
Passa Sete,RS,-29.438838940793616,-52.86955473773391
Passo do Sobrado,RS,-29.759265316274874,-52.245138320544434
Passo Fundo,RS,-28.268829070882926,-52.452517449788765
Paulo Bento,RS,-27.7096077731744,-52.394693582157885
Paverama,RS,-29.569248586915258,-51.72835130019355
Pedras Altas,RS,-31.83877355475757,-53.69121743076776
Pedro Osório,RS,-31.959692224559348,-52.87249483306322
Pejuçara,RS,-28.453802594316375,-53.593745523740026
Pelotas,RS,-31.580939759737824,-52.34124724516778
Picada Café,RS,-29.4606895672485,-51.1091338075162
Pinhal,RS,-27.528948247165633,-53.23505785157237
Pinhal da Serra,RS,-27.853541072437004,-51.21942499404624
Pinhal Grande,RS,-29.291400907216143,-53.33564396919831
Pinheirinho do Vale,RS,-27.221674211103878,-53.63430650653584
Pinheiro Machado,RS,-31.404059505306705,-53.41338574445089
Pinto Bandeira,RS,-29.092927576425296,-51.46169429439854
Pirapó,RS,-28.065190046021034,-55.244448107457615
Piratini,RS,-31.43754407311094,-53.10321915358503
Planalto,RS,-27.33567633831395,-53.077959052117045
Poço das Antas,RS,-29.446070233271435,-51.64080511613124
Pontão,RS,-28.036246558558606,-52.64126781679464
Ponte Preta,RS,-27.6547967821875,-52.50622147543851
Portão,RS,-29.70096621879725,-51.248676665590075
Porto Alegre,RS,-30.09520265051514,-51.16455566334894
Porto Lucena,RS,-27.850685531986063,-54.959188836078155
Porto Mauá,RS,-27.591922120298854,-54.65718321210822
Porto Vera Cruz,RS,-27.754550702044575,-54.89111195523091
Porto Xavier,RS,-27.931991984718888,-55.1431641415638
Pouso Novo,RS,-29.1579808957979,-52.22865547555864
Presidente Lucena,RS,-29.524271474673323,-51.17433846644189
Progresso,RS,-29.22424203066252,-52.318942161598834
Protásio Alves,RS,-28.736913047892113,-51.48730982293633
Putinga,RS,-29.03366811200373,-52.14289112127948
Quaraí,RS,-30.279309997177442,-56.15303287357997
Quatro Irmãos,RS,-27.842689504762646,-52.47127104035338
Quevedos,RS,-29.30952709738916,-54.065451198744924
Quinze de Novembro,RS,-28.756890894714793,-53.116875452535645
Redentora,RS,-27.570062429511932,-53.631681595312685
Relvado,RS,-29.12328023732811,-52.06525884263796
Restinga Sêca,RS,-29.817263973183998,-53.34395603422531
Rio dos Índios,RS,-27.25281693327475,-52.87974133151362
Rio Grande,RS,-32.21682558463208,-52.403345397367595
Rio Pardo,RS,-30.022530597666638,-52.43697397439742
Riozinho,RS,-29.615775676755945,-50.399863507030865
Roca Sales,RS,-29.25670593053436,-51.82930725256018
Rodeio Bonito,RS,-27.46338160711887,-53.170620786568435
Rolador,RS,-28.254859023051324,-54.834399328432546
Rolante,RS,-29.629014196058094,-50.5499919891636
Ronda Alta,RS,-27.810968467762805,-52.74964782267585
Rondinha,RS,-27.83245761039838,-52.89308652262929
Roque Gonzales,RS,-28.059530875235772,-55.088085785109676
Rosário do Sul,RS,-30.32552860736092,-55.11307832737209
Sagrada Família,RS,-27.707920852315027,-53.131977539985314
Saldanha Marinho,RS,-28.38675094911744,-53.09441977015137
Salto do Jacuí,RS,-29.06821423797616,-53.2542329616259
Salvador das Missões,RS,-28.099714575925567,-54.831676253868636
Salvador do Sul,RS,-29.457721073404997,-51.53545570929481
Sananduva,RS,-27.957162854268255,-51.800389727626396
Santa Bárbara do Sul,RS,-28.37369482071629,-53.28451866568445
Santa Cecília do Sul,RS,-28.181304746060963,-51.89848294916267
Santa Clara do Sul,RS,-29.453274562698372,-52.132295881617296
Santa Cruz do Sul,RS,-29.645987515260035,-52.407174894083724
Santa Maria,RS,-29.784762879210238,-53.82503474744262
Santa Maria do Herval,RS,-29.475843155888697,-50.96908880104272
Santa Margarida do Sul,RS,-30.37092273257704,-54.09775265856135
Santana da Boa Vista,RS,-30.81684158112938,-53.17685150198231
Sant'Ana do Livramento,RS,-30.737724892472755,-55.5625063828868
Santa Rosa,RS,-27.864366816428014,-54.49699060502093
Santa Tereza,RS,-29.1636720682011,-51.71096131477571
Santa Vitória do Palmar,RS,-33.16214287260104,-53.00610270038357
Santiago,RS,-29.12693086446644,-54.796361632404846
Santo Ângelo,RS,-28.250452827563862,-54.29774157168
Santo Antônio do Palma,RS,-28.495596015181157,-52.00863716505668
Santo Antônio da Patrulha,RS,-29.87260910580535,-50.55919526609343
Santo Antônio das Missões,RS,-28.493778842557408,-55.42597449374478
Santo Antônio do Planalto,RS,-28.365064837862068,-52.681462824375714
Santo Augusto,RS,-27.903013555710846,-53.7558449356695
Santo Cristo,RS,-27.79833842445199,-54.7110023886936
Santo Expedito do Sul,RS,-27.92305531923961,-51.661222775847925
São Borja,RS,-28.746267249600194,-55.79661805508946
São Domingos do Sul,RS,-28.538318563091636,-51.8678290403362
São Francisco de Assis,RS,-29.44754171907602,-55.13136309282056
São Francisco de Paula,RS,-29.201761755080426,-50.556635483047366
São Gabriel,RS,-30.30449091880397,-54.36538318562843
São Jerônimo,RS,-30.290045539829183,-51.9117443335366
São João da Urtiga,RS,-27.797641299188513,-51.83474247541763
São João do Polêsine,RS,-29.64208687168155,-53.4704718542908
São Jorge,RS,-28.4983144075747,-51.715664468532204
São José das Missões,RS,-27.79481528732922,-53.131698240163
São José do Herval,RS,-29.064993943649185,-52.2746624834475
São José do Hortêncio,RS,-29.5355453811053,-51.257580172532734
São José do Inhacorá,RS,-27.738363827429946,-54.12412915409661
São José do Norte,RS,-31.763257274126747,-51.665384739223065
São José do Ouro,RS,-27.772321270280937,-51.56031945363181
São José do Sul,RS,-29.54797458221059,-51.48606312215723
São José dos Ausentes,RS,-28.648421387073117,-49.96163130547436
São Leopoldo,RS,-29.755317363945483,-51.144855995574375
São Lourenço do Sul,RS,-31.234310465229267,-52.12255617716858
São Luiz Gonzaga,RS,-28.418349713947592,-54.890971588769474
São Marcos,RS,-28.962999364340725,-51.06510225741096
São Martinho,RS,-27.729037264230808,-53.95324315433437
São Martinho da Serra,RS,-29.474761286045318,-53.88626432591941
São Miguel das Missões,RS,-28.672554835244945,-54.521683518741405
São Nicolau,RS,-28.202968895558012,-55.24821815574743
São Paulo das Missões,RS,-27.988781660153233,-54.975298113132986
São Pedro da Serra,RS,-29.419146228450078,-51.506248668691285
São Pedro das Missões,RS,-27.779699357455012,-53.23767425799915
São Pedro do Butiá,RS,-28.12346349053828,-54.89491329909796
São Pedro do Sul,RS,-29.611320949292402,-54.237960451116386
São Sebastião do Caí,RS,-29.589409131871403,-51.3371741964282
São Sepé,RS,-30.17548521138628,-53.61976041868713
São Valentim,RS,-27.553768783532583,-52.559486951414485
São Valentim do Sul,RS,-29.05678710079601,-51.76098914311227
São Valério do Sul,RS,-27.82104250666137,-53.90869431097433
São Vendelino,RS,-29.382398040276644,-51.372486960716145
